<Header>
User name: CF
Location: laboratory
# of Location: 1
Model: 1.109
Serial No.: 9G050007
Firmware revision: 12.30E
Software revision: 7-1 Rev XII (27-02-2019)
Unit: ug/m3
C-factor: 1,00
Comment: test room aerosol conditions
online data
<Data>
[d&t31.12.2035 11:50:55]	PM10 [ug/m3]	PM2,5 [ug/m3]	PM1 [ug/m3]	Inhalable [ug/m3]	Thoracic [ug/m3]	Alveolic [ug/m3]
11.09.2025 09:05:19	190,0	20,6	12,0	430,7	203,3	28,3
11.09.2025 09:05:25	69,6	26,9	13,2	1770,5	140,0	45,7
11.09.2025 09:05:31	156,8	20,9	12,2	3850,2	340,6	29,9
11.09.2025 09:05:37	52,5	20,3	11,9	3736,8	185,1	26,3
11.09.2025 09:05:43	99,2	23,9	12,2	3511,4	239,8	39,4
11.09.2025 09:05:49	247,2	20,4	11,8	2537,4	370,3	34,7
11.09.2025 09:05:55	63,0	24,1	12,0	2197,7	130,1	39,0
11.09.2025 09:06:01	248,9	20,6	11,5	1574,6	301,5	38,0
11.09.2025 09:06:07	141,6	20,8	11,9	1366,6	182,2	30,2
11.09.2025 09:06:13	165,2	18,1	11,3	1346,5	213,9	31,2
11.09.2025 09:06:19	85,7	18,6	11,4	1230,7	122,1	28,0
11.09.2025 09:06:25	78,1	20,1	11,8	3966,1	252,0	27,9
11.09.2025 09:06:31	42,1	21,4	11,3	1884,1	108,7	30,3
11.09.2025 09:06:37	117,5	23,5	11,9	2471,2	230,2	41,1
11.09.2025 09:06:43	214,8	19,1	11,4	2439,8	337,6	30,1
11.09.2025 09:06:49	129,0	22,1	12,2	3174,9	273,7	35,7
11.09.2025 09:06:55	119,7	23,7	12,3	4024,0	298,9	39,1
11.09.2025 09:07:01	279,8	19,7	11,8	3310,6	444,8	37,6
11.09.2025 09:07:07	219,8	23,1	12,3	465,0	236,5	41,0
11.09.2025 09:07:13	222,3	24,4	11,5	2247,1	307,0	48,1
11.09.2025 09:07:19	121,7	19,2	10,8	1959,7	236,4	28,2
11.09.2025 09:07:25	158,7	19,7	11,4	2734,8	273,1	35,5
11.09.2025 09:07:31	92,6	14,7	8,6	3352,0	234,2	33,5
11.09.2025 09:07:37	70,0	22,4	10,7	2204,2	137,4	45,1
11.09.2025 09:07:43	109,8	18,1	10,8	1269,8	150,3	25,6
11.09.2025 09:07:49	136,7	20,8	10,5	5929,0	421,2	38,8
11.09.2025 09:07:55	34,0	19,1	10,0	3226,5	128,3	28,9
11.09.2025 09:08:01	136,8	17,4	9,9	3324,7	324,8	33,8
11.09.2025 09:08:07	113,8	20,2	11,2	201,2	123,3	35,1
11.09.2025 09:08:13	102,4	21,2	10,8	3363,6	245,0	40,0
11.09.2025 09:08:19	145,8	18,5	10,9	3972,8	327,1	30,0
11.09.2025 09:08:25	53,0	20,6	11,3	2816,2	153,0	32,7
11.09.2025 09:08:31	91,0	20,9	12,1	5043,7	296,8	35,9
11.09.2025 09:08:37	58,8	19,8	10,8	1139,1	95,4	27,2
11.09.2025 09:08:43	168,3	18,7	10,6	4013,4	310,1	31,1
11.09.2025 09:08:49	49,3	19,8	10,9	3588,1	182,4	27,3
11.09.2025 09:08:55	111,1	23,0	12,3	3039,4	218,2	43,9
11.09.2025 09:09:01	104,6	22,9	12,3	2300,8	215,8	46,1
11.09.2025 09:09:07	238,9	24,0	12,8	7452,9	599,7	31,7
11.09.2025 09:09:13	100,1	22,1	12,1	4288,4	274,2	36,7
11.09.2025 09:09:19	167,6	23,3	12,3	4005,9	351,1	38,7
11.09.2025 09:09:25	50,8	22,4	12,2	2038,9	117,5	33,9
11.09.2025 09:09:31	144,0	18,7	11,7	2564,3	257,6	33,5
11.09.2025 09:09:37	253,8	22,8	12,0	1539,7	311,6	34,6
11.09.2025 09:09:43	52,3	21,4	12,0	1119,3	86,4	40,1
11.09.2025 09:09:49	96,9	22,6	12,6	120,6	107,4	39,9
11.09.2025 09:09:55	55,4	21,6	11,7	1124,1	90,3	39,4
11.09.2025 09:10:01	326,3	23,2	11,9	4836,6	518,3	41,6
11.09.2025 09:10:07	152,0	21,1	11,5	1235,7	195,5	30,7
11.09.2025 09:10:13	118,9	23,3	13,0	3452,8	260,5	29,7
11.09.2025 09:10:19	97,0	21,8	12,3	1184,3	138,4	39,8
11.09.2025 09:10:25	60,9	21,5	12,3	2826,2	162,1	34,1
11.09.2025 09:10:31	115,2	19,1	11,6	1064,0	161,1	37,0
11.09.2025 09:10:37	99,6	24,9	12,7	2782,0	245,6	40,9
11.09.2025 09:10:43	218,5	23,7	12,7	1239,6	268,6	36,6
11.09.2025 09:10:49	116,3	25,5	13,0	1123,4	157,9	37,4
11.09.2025 09:10:55	72,9	24,3	12,7	2406,3	178,3	41,7
11.09.2025 09:11:01	150,9	26,7	13,9	1376,2	191,9	39,8
11.09.2025 09:11:07	78,1	25,5	13,9	1783,1	150,6	39,7
11.09.2025 09:11:13	78,3	22,1	13,5	1161,9	117,1	34,6
11.09.2025 09:11:19	77,0	24,9	13,8	2223,9	146,4	34,7
11.09.2025 09:11:25	65,5	22,5	12,7	3174,1	203,7	32,7
11.09.2025 09:11:31	94,0	23,3	13,8	2299,9	205,2	29,3
11.09.2025 09:11:37	73,2	23,1	13,7	2219,8	142,3	32,5
11.09.2025 09:11:43	179,0	21,6	13,6	2529,9	294,5	33,0
11.09.2025 09:11:49	145,9	24,7	13,9	1371,0	186,7	34,5
11.09.2025 09:11:55	146,4	23,6	14,1	2286,6	262,1	32,5
11.09.2025 09:12:01	153,8	20,5	12,3	1852,8	273,4	39,5
11.09.2025 09:12:07	116,9	21,2	12,1	1755,1	193,0	32,9
11.09.2025 09:12:13	160,3	23,7	12,6	2019,2	237,3	36,8
11.09.2025 09:12:19	66,8	23,1	11,9	860,1	106,5	30,1
11.09.2025 09:12:25	162,1	22,6	11,9	1818,8	244,7	39,0
11.09.2025 09:12:31	158,7	24,8	13,3	2161,1	234,1	38,6
11.09.2025 09:12:37	95,6	27,5	14,5	2016,9	165,8	34,5
11.09.2025 09:12:43	54,7	27,3	14,2	1123,1	89,3	39,5
11.09.2025 09:12:49	81,7	24,0	13,1	3492,0	220,6	30,6
11.09.2025 09:12:55	124,1	23,9	14,3	2920,6	234,5	39,1
11.09.2025 09:13:01	53,2	21,0	14,2	2528,4	155,5	29,9
11.09.2025 09:13:07	178,2	22,3	12,9	977,1	226,8	40,5
11.09.2025 09:13:13	124,9	25,5	12,7	650,5	175,0	39,1
11.09.2025 09:13:19	225,4	23,3	13,3	2454,4	305,6	42,7
11.09.2025 09:13:25	62,1	24,4	12,6	1133,2	98,3	36,9
11.09.2025 09:13:31	97,5	22,9	12,7	130,4	108,3	34,7
11.09.2025 09:13:37	219,1	20,9	12,5	5529,6	516,4	37,8
11.09.2025 09:13:43	143,4	22,6	12,8	1318,9	188,5	31,0
11.09.2025 09:13:49	171,2	23,1	12,2	3230,7	365,0	39,0
11.09.2025 09:13:55	102,5	21,9	12,1	2313,9	171,7	35,4
11.09.2025 09:14:01	113,3	19,1	11,9	1264,0	153,4	35,3
11.09.2025 09:14:07	108,0	20,9	12,3	1531,8	187,4	41,6
11.09.2025 09:14:13	208,3	21,8	12,8	390,3	226,6	48,7
11.09.2025 09:14:19	88,6	22,3	11,5	1949,5	162,0	36,1
11.09.2025 09:14:25	152,2	20,6	12,4	3298,2	303,6	38,3
11.09.2025 09:14:31	64,6	19,9	12,0	1966,2	173,5	27,5
11.09.2025 09:14:37	94,8	19,5	11,9	2732,4	202,4	33,9
11.09.2025 09:14:43	111,5	21,7	12,3	1688,7	190,4	39,8
11.09.2025 09:14:49	176,0	19,9	11,6	2869,8	328,2	25,6
11.09.2025 09:14:55	82,9	25,7	12,8	3051,0	224,7	37,1
11.09.2025 09:15:01	187,4	20,8	12,1	3309,1	379,5	36,6
11.09.2025 09:15:07	139,5	21,4	11,6	3083,0	250,8	45,2
11.09.2025 09:15:13	140,4	24,5	11,7	1236,7	187,7	52,8
11.09.2025 09:15:19	180,4	22,6	12,3	4081,9	362,4	31,3
11.09.2025 09:15:25	103,9	19,4	11,7	2943,3	251,0	27,5
11.09.2025 09:15:31	231,5	20,8	11,5	4351,6	458,8	33,0
11.09.2025 09:15:37	84,4	18,1	11,3	2711,7	190,6	34,6
